showRange,movieNm,movieCd,rank,movieId
20110627~20110703,트랜스포머 3,20110659,1,1475
20110627~20110703,써니,20110193,2,1476
20110627~20110703,풍산개,20110251,3,1482
20110627~20110703,엑스맨: 퍼스트 클래스,20110561,4,1486
20110627~20110703,쿵푸팬더 2,20110511,5,1484
20110627~20110703,화이트: 저주의 멜로디,20110233,6,1485
20110627~20110703,링컨 차를 타는 변호사,20110581,7,1488
20110627~20110703,슈퍼 에이트,20110656,8,1490
20110627~20110703,정무문 : 100대 1의 전설,20110660,9,1491
20110627~20110703,음모자,20110988,10,1489
20110620~20110626,써니,20110193,1,1476
20110620~20110626,엑스맨: 퍼스트 클래스,20110561,2,1486
20110620~20110626,쿵푸팬더 2,20110511,3,1484
20110620~20110626,풍산개,20110251,4,1482
20110620~20110626,슈퍼 에이트,20110656,5,1490
20110620~20110626,화이트: 저주의 멜로디,20110233,6,1485
20110620~20110626,링컨 차를 타는 변호사,20110581,7,1488
20110620~20110626,정무문 : 100대 1의 전설,20110660,8,1491
20110620~20110626,그린랜턴: 반지의 선택,20110655,9,1492
20110620~20110626,러브 앤 프렌즈,20110798,10,1493
20110613~20110619,써니,20110193,1,1476
20110613~20110619,엑스맨: 퍼스트 클래스,20110561,2,1486
20110613~20110619,쿵푸팬더 2,20110511,3,1484
20110613~20110619,슈퍼 에이트,20110656,4,1490
20110613~20110619,화이트: 저주의 멜로디,20110233,5,1485
20110613~20110619,그린랜턴: 반지의 선택,20110655,6,1492
20110613~20110619,모비딕,20110313,7,1494
20110613~20110619,링컨 차를 타는 변호사,20110581,8,1488
20110613~20110619,러브 앤 프렌즈,20110798,9,1493
20110613~20110619,캐리비안의 해적: 낯선 조류,20110294,10,1495
20110606~20110612,쿵푸팬더 2,20110511,1,1484
20110606~20110612,엑스맨: 퍼스트 클래스,20110561,2,1486
20110606~20110612,써니,20110193,3,1476
20110606~20110612,캐리비안의 해적: 낯선 조류,20110294,4,1495
20110606~20110612,모비딕,20110313,5,1494
20110606~20110612,화이트: 저주의 멜로디,20110233,6,1485
20110606~20110612,마마,20119628,7,1496
20110606~20110612,프리스트,20110571,8,1497
20110606~20110612,스크림 4G,20110182,9,1498
20110606~20110612,레지던트,20110502,10,1499
20110530~20110605,쿵푸팬더 2,20110511,1,1484
20110530~20110605,엑스맨: 퍼스트 클래스,20110561,2,1486
20110530~20110605,써니,20110193,3,1476
20110530~20110605,캐리비안의 해적: 낯선 조류,20110294,4,1495
20110530~20110605,마마,20119628,5,1496
20110530~20110605,레지던트,20110502,6,1499
20110530~20110605,헤드,20119527,7,1500
20110530~20110605,모비딕,20110313,8,1494
20110530~20110605,위험한 상견례,20119618,9,1501
20110530~20110605,삼국지: 명장 관우,20110501,10,1502
20110523~20110529,쿵푸팬더 2,20110511,1,1484
20110523~20110529,캐리비안의 해적: 낯선 조류,20110294,2,1495
20110523~20110529,써니,20110193,3,1476
20110523~20110529,헤드,20119527,4,1500
20110523~20110529,소스 코드,20110221,5,1503
20110523~20110529,삼국지: 명장 관우,20110501,6,1502
20110523~20110529,체포왕,20119619,7,1504
20110523~20110529,회초리,20110289,8,1505
20110523~20110529,마마,20119628,9,1496
20110523~20110529,분노의 질주: 언리미티드,20110185,10,1506
20110516~20110522,캐리비안의 해적: 낯선 조류,20110294,1,1495
20110516~20110522,써니,20110193,2,1476
20110516~20110522,소스 코드,20110221,3,1503
20110516~20110522,체포왕,20119619,4,1504
20110516~20110522,삼국지: 명장 관우,20110501,5,1502
20110516~20110522,토르: 천둥의 신,20110211,6,1507
20110516~20110522,분노의 질주: 언리미티드,20110185,7,1506
20110516~20110522,회초리,20110289,8,1505
20110516~20110522,옥보단 3D,20110292,9,1508
20110516~20110522,천녀유혼,20110311,10,1509
20110509~20110515,써니,20110193,1,1476
20110509~20110515,소스 코드,20110221,2,1503
20110509~20110515,토르: 천둥의 신,20110211,3,1507
20110509~20110515,체포왕,20119619,4,1504
20110509~20110515,분노의 질주: 언리미티드,20110185,5,1506
20110509~20110515,짱구는 못말려 극장판 : 초시공! 태풍을 부르는 나의 신부,20110250,6,1510
20110509~20110515,위험한 상견례,20119618,7,1501
20110509~20110515,옥보단 3D,20110292,8,1508
20110509~20110515,천녀유혼,20110311,9,1509
20110509~20110515,썬더일레븐 극장판 : 최강군단 오우거의 습격,20110261,10,1511
20110502~20110508,토르: 천둥의 신,20110211,1,1507
20110502~20110508,써니,20110193,2,1476
20110502~20110508,소스 코드,20110221,3,1503
20110502~20110508,분노의 질주: 언리미티드,20110185,4,1506
20110502~20110508,체포왕,20119619,5,1504
20110502~20110508,짱구는 못말려 극장판 : 초시공! 태풍을 부르는 나의 신부,20110250,6,1510
20110502~20110508,위험한 상견례,20119618,7,1501
20110502~20110508,수상한 고객들,20119974,8,1512
20110502~20110508,썬더일레븐 극장판 : 최강군단 오우거의 습격,20110261,9,1511
20110502~20110508,적과의 동침,20119529,10,1513
20110425~20110501,토르: 천둥의 신,20110211,1,1507
20110425~20110501,분노의 질주: 언리미티드,20110185,2,1506
20110425~20110501,수상한 고객들,20119974,3,1512
20110425~20110501,위험한 상견례,20119618,4,1501
20110425~20110501,적과의 동침,20119529,5,1513
20110425~20110501,세상에서 가장 아름다운 이별,20119627,6,1514
20110425~20110501,체포왕,20119619,7,1504
20110425~20110501,써니,20110193,8,1476
20110425~20110501,제인 에어,20110071,9,1515
20110425~20110501,마오의 라스트 댄서,20110171,10,1516
20110418~20110424,분노의 질주: 언리미티드,20110185,1,1506
20110418~20110424,수상한 고객들,20119974,2,1512
20110418~20110424,위험한 상견례,20119618,3,1501
20110418~20110424,세상에서 가장 아름다운 이별,20119627,4,1514
20110418~20110424,노미오와 줄리엣,20119972,5,1517
20110418~20110424,제인 에어,20110071,6,1515
20110418~20110424,나는 아빠다,20119989,7,1518
20110418~20110424,한나,20119852,8,1519
20110418~20110424,내 이름은 칸,20119771,9,1520
20110418~20110424,더 라이트: 악마는 있다,20110172,10,1521
20110411~20110417,위험한 상견례,20119618,1,1501
20110411~20110417,수상한 고객들,20119974,2,1512
20110411~20110417,한나,20119852,3,1519
20110411~20110417,내 이름은 칸,20119771,4,1520
20110411~20110417,나는 아빠다,20119989,5,1518
20110411~20110417,그대를 사랑합니다,20119337,6,1522
20110411~20110417,노미오와 줄리엣,20119972,7,1517
20110411~20110417,라스트 나잇,20119855,8,1523
20110411~20110417,써커 펀치,20119854,9,1524
20110411~20110417,줄리아의 눈,20119772,10,1525
20110404~20110410,위험한 상견례,20119618,1,1501
20110404~20110410,그대를 사랑합니다,20119337,2,1522
20110404~20110410,내 이름은 칸,20119771,3,1520
20110404~20110410,써커 펀치,20119854,4,1524
20110404~20110410,줄리아의 눈,20119772,5,1525
20110404~20110410,킹스 스피치,20119637,6,1526
20110404~20110410,라스트 나잇,20119855,7,1523
20110404~20110410,황당한 외계인: 폴,20119721,8,1527
20110404~20110410,마이 블랙 미니드레스,20119720,9,1528
20110404~20110410,월드 인베이젼,20119707,10,1529
20110328~20110403,위험한 상견례,20119618,1,1501
20110328~20110403,킹스 스피치,20119637,2,1526
20110328~20110403,그대를 사랑합니다,20119337,3,1522
20110328~20110403,줄리아의 눈,20119772,4,1525
20110328~20110403,마이 블랙 미니드레스,20119720,5,1528
20110328~20110403,월드 인베이젼,20119707,6,1529
20110328~20110403,내 이름은 칸,20119771,7,1520
20110328~20110403,미트 페어런츠 3,20119806,8,1530
20110328~20110403,베니싱,20119856,9,1531
20110328~20110403,블랙 스완,20119577,10,1532
20110321~20110327,킹스 스피치,20119637,1,1526
20110321~20110327,월드 인베이젼,20119707,2,1529
20110321~20110327,그대를 사랑합니다,20119337,3,1522
20110321~20110327,마이 블랙 미니드레스,20119720,4,1528
20110321~20110327,레드 라이딩 후드,20119768,5,1533
20110321~20110327,블랙 스완,20119577,6,1532
20110321~20110327,위험한 상견례,20119618,7,1501
20110321~20110327,굿모닝 에브리원,20119667,8,1534
20110321~20110327,사랑이 무서워,20119511,9,1535
20110321~20110327,로맨틱 헤븐,20119717,10,1536
20110314~20110320,월드 인베이젼,20119707,1,1529
20110314~20110320,킹스 스피치,20119637,2,1526
20110314~20110320,블랙 스완,20119577,3,1532
20110314~20110320,그대를 사랑합니다,20119337,4,1522
20110314~20110320,레드 라이딩 후드,20119768,5,1533
20110314~20110320,사랑이 무서워,20119511,6,1535
20110314~20110320,굿모닝 에브리원,20119667,7,1534
20110314~20110320,비스틀리,20119802,8,1537
20110314~20110320,웨이 백,20119419,9,1538
20110314~20110320,랭고,20119630,10,1539
20110307~20110313,월드 인베이젼,20119707,1,1529
20110307~20110313,블랙 스완,20119577,2,1532
20110307~20110313,그대를 사랑합니다,20119337,3,1522
20110307~20110313,사랑이 무서워,20119511,4,1535
20110307~20110313,랭고,20119630,5,1539
20110307~20110313,컨트롤러,20119430,6,1540
20110307~20110313,아이들...,20119341,7,1541
20110307~20110313,파이터,2009A362,8,1542
20110307~20110313,조선명탐정 : 각시투구꽃의 비밀,20102414,9,1543
20110307~20110313,아이 엠 넘버 포,20119420,10,1544
20110228~20110306,블랙 스완,20119577,1,1532
20110228~20110306,아이들...,20119341,2,1541
20110228~20110306,아이 엠 넘버 포,20119420,3,1544
20110228~20110306,컨트롤러,20119430,4,1540
20110228~20110306,그대를 사랑합니다,20119337,5,1522
20110228~20110306,조선명탐정 : 각시투구꽃의 비밀,20102414,6,1543
20110228~20110306,랭고,20119630,7,1539
20110228~20110306,라푼젤,20101395,8,1545
20110228~20110306,언노운,20119429,9,1546
20110228~20110306,만추,19820019,10,1547
20110221~20110227,아이들...,20119341,1,1541
20110221~20110227,조선명탐정 : 각시투구꽃의 비밀,20102414,2,1543
20110221~20110227,블랙 스완,20119577,3,1532
20110221~20110227,아이 엠 넘버 포,20119420,4,1544
20110221~20110227,만추,19820019,5,1547
20110221~20110227,라푼젤,20101395,6,1545
20110221~20110227,언노운,20119429,7,1546
20110221~20110227,그대를 사랑합니다,20119337,8,1522
20110221~20110227,메카닉,20119427,9,1548
20110221~20110227,알파 앤 오메가,20119556,10,1549
20110214~20110220,아이들...,20119341,1,1541
20110214~20110220,조선명탐정 : 각시투구꽃의 비밀,20102414,2,1543
20110214~20110220,만추,19820019,3,1547
20110214~20110220,라푼젤,20101395,4,1545
20110214~20110220,언노운,20119429,5,1546
20110214~20110220,그대를 사랑합니다,20119337,6,1522
20110214~20110220,생텀,20119418,7,1550
20110214~20110220,친구와 연인사이,20119508,8,1551
20110214~20110220,127시간,20119358,9,1552
20110214~20110220,평양성,20102415,10,1553
20110207~20110213,조선명탐정 : 각시투구꽃의 비밀,20102414,1,1543
20110207~20110213,라푼젤,20101395,2,1545
20110207~20110213,생텀,20119418,3,1550
20110207~20110213,평양성,20102415,4,1553
20110207~20110213,글러브,20102416,5,1554
20110207~20110213,걸리버 여행기,20102417,6,1555
20110207~20110213,친구와 연인사이,20119508,7,1551
20110207~20110213,아이들...,20119341,8,1541
20110207~20110213,상하이,20119277,9,1556
20110207~20110213,그대를 사랑합니다,20119337,10,1522
20110131~20110206,조선명탐정 : 각시투구꽃의 비밀,20102414,1,1543
20110131~20110206,걸리버 여행기,20102417,2,1555
20110131~20110206,평양성,20102415,3,1553
20110131~20110206,글러브,20102416,4,1554
20110131~20110206,상하이,20119277,5,1556
20110131~20110206,그린 호넷,20102418,6,1557
20110131~20110206,메가마인드,20102421,7,1558
20110131~20110206,타운,20102419,8,1559
20110131~20110206,헬로우 고스트,20101223,9,1560
20110131~20110206,가필드 펫 포스 3D,20119137,10,1561
20110124~20110130,조선명탐정 : 각시투구꽃의 비밀,20102414,1,1543
20110124~20110130,걸리버 여행기,20102417,2,1555
20110124~20110130,글러브,20102416,3,1554
20110124~20110130,평양성,20102415,4,1553
20110124~20110130,메가마인드,20102421,5,1558
20110124~20110130,상하이,20119277,6,1556
20110124~20110130,그린 호넷,20102418,7,1557
20110124~20110130,헬로우 고스트,20101223,8,1560
20110124~20110130,러브 & 드럭스,20110031,9,1562
20110124~20110130,타운,20102419,10,1559
20110117~20110123,글러브,20102416,1,1554
20110117~20110123,메가마인드,20102421,2,1558
20110117~20110123,헬로우 고스트,20101223,3,1560
20110117~20110123,러브 & 드럭스,20110031,4,1562
20110117~20110123,시즌 오브 더 위치: 마녀 호송단,20110029,5,1563
20110117~20110123,심장이 뛴다,20101399,6,1564
20110117~20110123,라스트 갓파더,20101209,7,1565
20110117~20110123,아프리카 마법여행,20119155,8,1566
20110117~20110123,"울지마, 톤즈",20100962,9,1567
20110117~20110123,황해,20101222,10,1568
20110110~20110116,헬로우 고스트,20101223,1,1560
20110110~20110116,메가마인드,20102421,2,1558
20110110~20110116,심장이 뛴다,20101399,3,1564
20110110~20110116,라스트 갓파더,20101209,4,1565
20110110~20110116,러브 & 드럭스,20110031,5,1562
20110110~20110116,시즌 오브 더 위치: 마녀 호송단,20110029,6,1563
20110110~20110116,황해,20101222,7,1568
20110110~20110116,해리 포터와 죽음의 성물1,20101224,8,1569
20110110~20110116,새미의 어드벤쳐,20101348,9,1570
20110110~20110116,꿀벌 하치의 대모험,20110030,10,1571
20110103~20110109,라스트 갓파더,20101209,1,1565
20110103~20110109,헬로우 고스트,20101223,2,1560
20110103~20110109,심장이 뛴다,20101399,3,1564
20110103~20110109,황해,20101222,4,1568
20110103~20110109,해리 포터와 죽음의 성물1,20101224,5,1569
20110103~20110109,새미의 어드벤쳐,20101348,6,1570
20110103~20110109,트론: 새로운 시작,20101225,7,1572
20110103~20110109,극장판 포켓 몬스터 DP 「환영의 패왕 조로아크」,20101226,8,1573
20110103~20110109,극장판 메탈 베이블레이드 VS 태양 작열의 침략자 솔블레이즈,20102413,9,1574
20110103~20110109,"울지마, 톤즈",20100962,10,1567
20101227~20110102,라스트 갓파더,20101209,1,1565
20101227~20110102,헬로우 고스트,20101223,2,1560
20101227~20110102,황해,20101222,3,1568
20101227~20110102,해리 포터와 죽음의 성물1,20101224,4,1569
20101227~20110102,트론: 새로운 시작,20101225,5,1572
20101227~20110102,새미의 어드벤쳐,20101348,6,1570
20101227~20110102,극장판 포켓 몬스터 DP 「환영의 패왕 조로아크」,20101226,7,1573
20101227~20110102,쩨쩨한 로맨스,20101221,8,1575
20101227~20110102,쓰리 데이즈,20101378,9,1576
20101227~20110102,김종욱 찾기,20101200,10,1577
20101220~20101226,황해,20101222,1,1568
20101220~20101226,해리 포터와 죽음의 성물1,20101224,2,1569
20101220~20101226,헬로우 고스트,20101223,3,1560
20101220~20101226,쩨쩨한 로맨스,20101221,4,1575
20101220~20101226,새미의 어드벤쳐,20101348,5,1570
20101220~20101226,김종욱 찾기,20101200,6,1577
20101220~20101226,나니아 연대기: 새벽 출정호의 항해,20101213,7,1578
20101220~20101226,쓰리 데이즈,20101378,8,1576
20101220~20101226,극장판 포켓 몬스터 DP 「환영의 패왕 조로아크」,20101226,9,1573
20101220~20101226,투어리스트,20101212,10,1579
20101213~20101219,해리 포터와 죽음의 성물1,20101224,1,1569
20101213~20101219,쩨쩨한 로맨스,20101221,2,1575
20101213~20101219,김종욱 찾기,20101200,3,1577
20101213~20101219,투어리스트,20101212,4,1579
20101213~20101219,나니아 연대기: 새벽 출정호의 항해,20101213,5,1578
20101213~20101219,새미의 어드벤쳐,20101348,6,1570
20101213~20101219,톨스토이의 마지막 인생,20101227,7,1580
20101213~20101219,워리어스 웨이,20101014,8,1581
20101213~20101219,베리드,20101138,9,1582
20101213~20101219,이층의 악당,20101113,10,1583
20101206~20101212,쩨쩨한 로맨스,20101221,1,1575
20101206~20101212,나니아 연대기: 새벽 출정호의 항해,20101213,2,1578
20101206~20101212,투어리스트,20101212,3,1579
20101206~20101212,김종욱 찾기,20101200,4,1577
20101206~20101212,워리어스 웨이,20101014,5,1581
20101206~20101212,이층의 악당,20101113,6,1583
20101206~20101212,스카이 라인,20101133,7,1584
20101206~20101212,베리드,20101138,8,1582
20101206~20101212,라스트 엑소시즘,20101140,9,1585
20101206~20101212,부당거래,20100213,10,1586
20101129~20101205,쩨쩨한 로맨스,20101221,1,1575
20101129~20101205,워리어스 웨이,20101014,2,1581
